               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,             0.03061,            0.019248,          0.00042778,                   0,                   0,                   0,                   0,                   0,            0.017431,                   0,           0.0057826,           0.0057826,           0.0057826
                  50,            0.029934,            0.018975,          0.00043776,                   0,                   0,                   0,                   0,                   0,            0.017949,                   0,           0.0056413,           0.0056413,           0.0056413
                  51,            0.029894,            0.018978,          0.00045583,                   0,                   0,                   0,                   0,                   0,            0.017041,                   0,              0.0055,              0.0055,              0.0055
                  52,            0.029339,            0.018072,          0.00042362,                   0,                   0,                   0,                   0,                   0,            0.017267,                   0,           0.0053587,           0.0053587,           0.0053587
                  53,            0.029681,            0.020145,          0.00052828,                   0,                   0,                   0,                   0,                   0,             0.01791,                   0,           0.0052174,           0.0052174,           0.0052174
                  54,            0.028961,            0.019641,          0.00040172,                   0,                   0,                   0,                   0,                   0,            0.017965,                   0,           0.0050765,           0.0050765,           0.0050765
                  55,            0.028416,            0.018915,          0.00038844,                   0,                   0,                   0,                   0,                   0,             0.01885,                   0,            0.004936,            0.004936,            0.004936
                  56,            0.028331,            0.019258,          0.00035063,                   0,                   0,                   0,                   0,                   0,            0.018452,                   0,            0.004796,            0.004796,            0.004796
                  57,            0.027849,            0.018396,          0.00035439,                   0,                   0,                   0,                   0,                   0,            0.019053,                   0,           0.0046568,           0.0046568,           0.0046568
                  58,            0.028463,            0.019666,          0.00033083,                   0,                   0,                   0,                   0,                   0,            0.018605,                   0,           0.0045184,           0.0045184,           0.0045184
                  59,            0.028114,             0.02008,          0.00029244,                   0,                   0,                   0,                   0,                   0,            0.018503,                   0,           0.0043809,           0.0043809,           0.0043809
                  60,            0.027836,            0.019126,          0.00028157,                   0,                   0,                   0,                   0,                   0,            0.018983,                   0,           0.0042445,           0.0042445,           0.0042445
                  61,            0.026835,            0.017485,          0.00029578,                   0,                   0,                   0,                   0,                   0,            0.019277,                   0,           0.0041094,           0.0041094,           0.0041094
                  62,            0.027651,            0.020796,          0.00023735,                   0,                   0,                   0,                   0,                   0,             0.01952,                   0,           0.0039757,           0.0039757,           0.0039757
                  63,            0.026488,             0.01937,          0.00028316,                   0,                   0,                   0,                   0,                   0,            0.019257,                   0,           0.0038434,           0.0038434,           0.0038434
                  64,            0.026797,            0.018142,          0.00025803,                   0,                   0,                   0,                   0,                   0,            0.019252,                   0,           0.0037128,           0.0037128,           0.0037128
                  65,            0.027381,            0.018373,           0.0002231,                   0,                   0,                   0,                   0,                   0,            0.019391,                   0,            0.003584,            0.003584,            0.003584
                  66,             0.02711,            0.019329,          0.00025781,                   0,                   0,                   0,                   0,                   0,            0.019595,                   0,            0.003457,            0.003457,            0.003457
                  67,            0.026473,            0.018022,          0.00023567,                   0,                   0,                   0,                   0,                   0,            0.018928,                   0,           0.0033321,           0.0033321,           0.0033321
                  68,            0.026907,            0.019188,          0.00022552,                   0,                   0,                   0,                   0,                   0,            0.019903,                   0,           0.0032093,           0.0032093,           0.0032093
                  69,            0.027225,            0.018617,           0.0001986,                   0,                   0,                   0,                   0,                   0,            0.020173,                   0,           0.0030888,           0.0030888,           0.0030888
                  70,            0.025612,            0.018035,          0.00020639,                   0,                   0,                   0,                   0,                   0,            0.020282,                   0,           0.0029706,           0.0029706,           0.0029706
                  71,             0.02534,            0.016574,          0.00022049,                   0,                   0,                   0,                   0,                   0,            0.020497,                   0,            0.002855,            0.002855,            0.002855
                  72,            0.026478,            0.018098,           0.0001924,                   0,                   0,                   0,                   0,                   0,            0.020511,                   0,           0.0027419,           0.0027419,           0.0027419
                  73,            0.025555,            0.018645,          0.00026032,                   0,                   0,                   0,                   0,                   0,            0.020467,                   0,           0.0026316,           0.0026316,           0.0026316
                  74,            0.025227,            0.018012,          0.00019149,                   0,                   0,                   0,                   0,                   0,             0.02059,                   0,           0.0025241,           0.0025241,           0.0025241
                  75,            0.026472,            0.018022,          0.00018317,                   0,                   0,                   0,                   0,                   0,            0.020469,                   0,           0.0024195,           0.0024195,           0.0024195
                  76,             0.02514,            0.017219,          0.00016038,                   0,                   0,                   0,                   0,                   0,            0.021072,                   0,            0.002318,            0.002318,            0.002318
                  77,            0.024722,            0.017283,          0.00017279,                   0,                   0,                   0,                   0,                   0,            0.021035,                   0,           0.0022196,           0.0022196,           0.0022196
                  78,            0.024988,            0.017307,          0.00015792,                   0,                   0,                   0,                   0,                   0,             0.02101,                   0,           0.0021245,           0.0021245,           0.0021245
                  79,            0.025818,            0.017523,           0.0001834,                   0,                   0,                   0,                   0,                   0,            0.020757,                   0,           0.0020327,           0.0020327,           0.0020327
                  80,            0.023954,            0.016148,          0.00017492,                   0,                   0,                   0,                   0,                   0,            0.021217,                   0,           0.0019443,           0.0019443,           0.0019443
                  81,            0.024392,            0.017436,          0.00021631,                   0,                   0,                   0,                   0,                   0,            0.021543,                   0,           0.0018594,           0.0018594,           0.0018594
                  82,            0.024948,            0.017782,          0.00015569,                   0,                   0,                   0,                   0,                   0,            0.021257,                   0,           0.0017781,           0.0017781,           0.0017781
                  83,            0.023952,            0.016232,          0.00014493,                   0,                   0,                   0,                   0,                   0,            0.021388,                   0,           0.0017005,           0.0017005,           0.0017005
                  84,            0.025064,            0.017704,          0.00014479,                   0,                   0,                   0,                   0,                   0,            0.021315,                   0,           0.0016267,           0.0016267,           0.0016267
                  85,            0.024931,            0.017083,          0.00012302,                   0,                   0,                   0,                   0,                   0,              0.0215,                   0,           0.0015566,           0.0015566,           0.0015566
                  86,            0.023633,            0.016097,          0.00016022,                   0,                   0,                   0,                   0,                   0,             0.02228,                   0,           0.0014905,           0.0014905,           0.0014905
                  87,            0.024944,            0.017117,          0.00013767,                   0,                   0,                   0,                   0,                   0,            0.021474,                   0,           0.0014283,           0.0014283,           0.0014283
                  88,            0.024654,            0.016855,          0.00013406,                   0,                   0,                   0,                   0,                   0,            0.021137,                   0,           0.0013701,           0.0013701,           0.0013701
                  89,            0.024275,             0.01804,          0.00013004,                   0,                   0,                   0,                   0,                   0,            0.021505,                   0,            0.001316,            0.001316,            0.001316
                  90,            0.023768,            0.017835,          0.00011946,                   0,                   0,                   0,                   0,                   0,            0.021778,                   0,            0.001266,            0.001266,            0.001266
                  91,            0.024691,            0.018026,          0.00012231,                   0,                   0,                   0,                   0,                   0,             0.02204,                   0,           0.0012202,           0.0012202,           0.0012202
                  92,            0.023901,            0.016829,           0.0001137,                   0,                   0,                   0,                   0,                   0,            0.021953,                   0,           0.0011787,           0.0011787,           0.0011787
                  93,            0.023833,            0.017114,            0.000139,                   0,                   0,                   0,                   0,                   0,            0.021421,                   0,           0.0011414,           0.0011414,           0.0011414
                  94,            0.024683,            0.017601,          0.00016337,                   0,                   0,                   0,                   0,                   0,            0.021828,                   0,           0.0011084,           0.0011084,           0.0011084
                  95,            0.024043,            0.017088,          0.00010659,                   0,                   0,                   0,                   0,                   0,            0.022177,                   0,           0.0010797,           0.0010797,           0.0010797
                  96,             0.02473,            0.017723,          0.00010966,                   0,                   0,                   0,                   0,                   0,            0.022087,                   0,           0.0010554,           0.0010554,           0.0010554
                  97,             0.02386,            0.017884,          0.00011216,                   0,                   0,                   0,                   0,                   0,            0.021863,                   0,           0.0010355,           0.0010355,           0.0010355
                  98,            0.024186,            0.016815,          0.00013059,                   0,                   0,                   0,                   0,                   0,            0.022181,                   0,             0.00102,             0.00102,             0.00102
                  99,            0.024222,            0.016554,          0.00010034,                   0,                   0,                   0,                   0,                   0,            0.022151,                   0,           0.0010089,           0.0010089,           0.0010089
